ACN,ADP,ALLE,ALL,ANET,T,ATO,BDX,BLK,BWA,CRL,CI,COP,DHR,DISCA,ECL,FBHS,GD,HSY,HES,ITW,IBM,IP,IRM,KIM,LHX,LDOS,LEN,LMT,MRO
-0.0009433293862081774,0.0005100415666378572,-6.509934486837455e-05,0.0015021635459900168,-0.0008717368539635865,0.0022914536265596823,0.0011484396518613264,-0.0007995815647132172,-0.001189812904708027,-0.0007011886522405278,0.013192772357770449,-9.922127466944857e-05,0.0001285414473388612,-0.00012751515250698163,-0.0008072193248656194,0.00018305243245411381,0.0011379595601187977,-0.0009757199149832306,0.003069116407388591,-3.2390032216729725e-05,-0.0005962255953255542,0.0002524927338325208,-0.00034056700360879193,0.0007863098324909949,-0.0010282987373638494,-0.0003348254597231264,0.0014202722924970934,-0.0011258485565051454,0.000982332334919977,4.7768958628085e-05
-0.0017034698014709389,0.0005578416613237177,0.00047860195865835636,0.0030170564070186767,0.0020681991467321505,0.0001109962301401218,0.0011384872089365118,3.750312684103474e-05,-0.000679026914600435,0.0014666556537151572,-9.922127466944857e-05,0.007703258518327461,0.0005259938546847455,0.002541880400111234,-0.0006682340694264303,0.0019499978872073178,-0.0002138682400329378,0.002111142844903481,0.002628373243764649,-0.0005306425748596824,0.0007548189643615165,-0.0008755815237884204,0.0029055254029622317,-0.0010064389629724595,0.00033578652797418344,-0.003251471987914417,0.0001773528145392325,0.00120071677934259,0.0015774063658237662,-4.9182244838740256e-05
-0.0002931521985415477,0.0027817576868077926,-0.0006377456415580475,0.001918457236421933,-0.000799766968622227,0.0016479127817380164,0.0015585697321848784,-0.00011625809251188866,0.00044499206285880547,0.002311450962553145,0.0001285414473388612,0.0005259938546847455,0.005346516416312444,0.0018974407854878876,-2.385473930953508e-06,0.0015402549017949465,-0.0008046413744134867,0.0028684184240183415,0.0008650961879772178,0.003235905905978615,0.0014570031054116032,0.00194359277646805,0.0007552044637546097,0.0011394616980378313,-4.953665087587865e-06,-0.0022763818987317505,0.0001305599854593426,-0.00015466997946418109,0.0021182274660798825,0.0031345372750346376
-0.0015396361109612177,0.0017599622183337258,-0.00019824218369662177,0.0030029285728917815,0.0016994392831416033,0.0013591230899242994,0.0011129858242821045,9.390476161013779e-05,0.0021913392209843836,0.003618341765468633,-0.00012751515250698163,0.002541880400111234,0.0018974407854878876,0.007947911332558373,-0.00015531622501240906,0.0040684421284409725,-0.00023394188516970076,0.00426520431327283,0.0008856433306991237,0.0013389700817650703,0.0026588315938701475,0.0011263031067047962,0.004262778608312837,0.000416047015190013,0.0006019521556216135,-0.00025132074507924475,0.00019281471725290394,0.0006874543423629188,0.003398600995501347,0.000618066950908369
-1.3417728844792926e-05,-0.00019169917688108225,0.0001435292639953766,0.00011328961196394015,-0.0012975662811513344,-2.9175048106065133e-05,-0.00042545097210956826,-0.00053018366735881,-0.00044278368989640604,0.0007261840291106268,-0.0008072193248656194,-0.0006682340694264303,-2.385473930953508e-06,-0.00015531622501240906,0.0020196952057081456,0.00016171123187872803,0.0005908715140326154,0.0005543848469405948,-0.00027953627779495787,0.00016138669390904764,0.0006971870892256201,0.00015043698300049697,0.0009097294777081177,0.0009201919581881942,0.00015986829573108122,8.901575776768625e-05,-0.0005435902250845968,0.00049903477074802,2.1048561685724508e-05,3.6891051737316914e-05
-0.0013014264225088639,0.0024114946376758597,-0.000431814097346419,0.002704043506481527,-0.0007639148872847219,0.0003311153055339257,0.0010174902410160266,0.0005996136493250081,-0.00022941853957234352,0.003301157065509653,0.00018305243245411381,0.0019499978872073178,0.0015402549017949465,0.0040684421284409725,0.00016171123187872803,0.005821331720374849,-0.0003480301141481724,0.0030329921395217214,0.0009086048239084377,0.0017258072376716844,0.0021367818283366652,0.00033768219960393815,0.004494368763343488,0.0010149720895811993,0.0009214433069327007,0.00019539117051284923,-0.0006890031488409418,0.0009009013662403861,0.0023888302398547947,0.000973794620288924
0.0004944163384235931,-0.00047534465830416616,0.000660800251077715,-0.0013389337905010705,-0.0007360833017373527,0.0005229268461786661,-0.0002731838291697048,-5.6529368458100484e-05,9.028225737845328e-06,6.0233403364331585e-06,0.0011379595601187977,-0.0002138682400329378,-0.0008046413744134867,-0.00023394188516970076,0.0005908715140326154,-0.0003480301141481724,0.0036391747352429063,-0.0002389604181398621,0.0004525590295960571,-0.0005335715199219434,-4.2313968334407714e-05,-0.00031388388561457006,-0.0006090078723611375,-0.0001879230221644154,5.960392769411491e-06,0.0008530288465492082,0.00011090306433737164,-0.00035984563506867665,-0.0002242335421753895,-0.0008630142136668323
-0.0029738185113657367,0.0026499346302376174,-0.00039822518266336115,0.0040891106683703495,0.0009305726486486683,6.833985759053384e-05,0.0015321846703427657,-0.0010464195599108733,-0.00013352395917997026,0.003092873641814416,-0.0009757199149832306,0.002111142844903481,0.0028684184240183415,0.00426520431327283,0.0005543848469405948,0.0030329921395217214,-0.0002389604181398621,0.0066049823994772695,0.0005968995666954412,0.0017658982961846694,0.0022580282040661212,0.0010846007439940996,0.0045517938646890315,0.0008827252363050394,0.0010846304450254428,-0.0007660359638122987,4.5557595357230676e-05,0.0012503407344333925,0.0033533505332346467,0.0015882565897962948
0.0019581694820311316,0.0006916656199927992,6.614470499581786e-05,0.00319562590020145,-0.0010082391819668736,0.002123072645615106,0.0013577552081307106,-0.0002248444875725796,-0.0014471353582376633,0.0008495650394777383,0.003069116407388591,0.002628373243764649,0.0008650961879772178,0.0008856433306991237,-0.00027953627779495787,0.0009086048239084377,0.0004525590295960571,0.0005968995666954412,0.005806427794878764,5.4277474937794214e-05,8.1535309019833e-05,-0.001199942918473853,0.0004869123972813236,7.951896218325512e-05,-0.00038933797869739983,-0.0027226892507453302,0.0008299518156665406,7.579886358068261e-05,0.0009717306601430707,3.4321451024757566e-05
0.0005628349067232721,0.0010551446073765243,-0.0008465349271238427,0.0006969659650753386,-0.0005604946927218902,-0.00022210689726988658,0.0005493583134072572,0.0003299985933814163,-0.0003929696374582407,0.0023889382457383773,-3.2390032216729725e-05,-0.0005306425748596824,0.003235905905978615,0.0013389700817650703,0.00016138669390904764,0.0017258072376716844,-0.0005335715199219434,0.0017658982961846694,5.4277474937794214e-05,0.004687848953656194,0.0013803263025965091,0.0009649669872735068,0.0012418621842215842,0.0005550009964372853,0.0006408672967466697,-0.0013969969614198853,4.165907128486645e-05,0.0005720304730225195,0.0012131863758341752,0.003051263165368953
-0.0011957362473336982,0.0014772505601331222,7.810869307085997e-05,0.0013046511006708417,-0.00037888582696173404,0.000559962337703046,0.0007115041029790728,-0.0002850034953181132,1.5587984650561348e-05,0.0030537829994431846,-0.0005962255953255542,0.0007548189643615165,0.0014570031054116032,0.0026588315938701475,0.0006971870892256201,0.0021367818283366652,-4.2313968334407714e-05,0.0022580282040661212,8.1535309019833e-05,0.0013803263025965091,0.004215323085832323,0.0019411442375156544,0.002751423277073691,0.0016744032448131729,0.0005147061606051252,0.00040625343753282223,-0.00029405650935727094,0.0009388448608595619,0.0017473098938930876,0.0013045533468766025
0.002579899888233154,0.0023097102783899144,-0.00022816817229742177,0.00036705048039369493,-0.00024352083508102812,0.00040134920462291975,0.0007320794301505697,-0.001458773708682706,-5.2779316365288334e-05,0.0008709910608095463,0.0002524927338325208,-0.0008755815237884204,0.00194359277646805,0.0011263031067047962,0.00015043698300049697,0.00033768219960393815,-0.00031388388561457006,0.0010846007439940996,-0.001199942918473853,0.0009649669872735068,0.0019411442375156544,0.010252698581864925,0.00011025475727139008,0.0007098320615337792,-0.00024038101902555271,0.002296657948987876,-0.0008624110271425781,0.0008370131616041761,0.000259778911144527,0.0015270176609606327
-0.004009342201466494,0.0012187903853367954,-0.00041298655737986417,0.004415206428411331,0.002737060392125636,-0.00011516796742722306,0.0014548576369552248,-0.0006637883740484078,-0.0011741404319743842,0.004284309827900899,-0.00034056700360879193,0.0029055254029622317,0.0007552044637546097,0.004262778608312837,0.0009097294777081177,0.004494368763343488,-0.0006090078723611375,0.0045517938646890315,0.0004869123972813236,0.0012418621842215842,0.002751423277073691,0.00011025475727139008,0.010239010768824492,0.0014616008858063141,0.0010265903130170283,0.0008914133099842014,-2.4142132224256992e-05,0.0020786596124595168,0.002168159217461104,0.0010029823257557522
-0.0010201285144296431,0.0014062186984523939,-3.8206762920231194e-05,0.00047353883381660096,-0.0022140493162879373,0.0010850924976664566,0.000518356347022825,-0.0007240542524964516,-0.0008455550470368665,0.0016903364208876177,0.0007863098324909949,-0.0010064389629724595,0.0011394616980378313,0.000416047015190013,0.0009201919581881942,0.0010149720895811993,-0.0001879230221644154,0.0008827252363050394,7.951896218325512e-05,0.0005550009964372853,0.0016744032448131729,0.0007098320615337792,0.0014616008858063141,0.005151079947193473,-4.5548029775826395e-05,0.0006544166025292301,0.00013588707574480654,-0.0007016505098590195,0.0015651047373459494,0.0005499563751079721
-1.6319235462296712e-05,0.00015310887843335522,-0.0003283259213355816,0.00033289245583007713,-0.00022998961339397648,-0.0006143059924852485,-0.0001307690365397032,-0.000602241708041259,-0.0002916735080191579,0.0005547857800555166,-0.0010282987373638494,0.00033578652797418344,-4.953665087587865e-06,0.0006019521556216135,0.00015986829573108122,0.0009214433069327007,5.960392769411491e-06,0.0010846304450254428,-0.00038933797869739983,0.0006408672967466697,0.0005147061606051252,-0.00024038101902555271,0.0010265903130170283,-4.5548029775826395e-05,0.0012774509240682879,0.00022640652033699356,-4.455880434099894e-05,0.0005032416283682389,0.00037086192877087634,0.00031016043593582853
0.0025034577234306966,0.0009983643527776982,0.00022327420718035214,-0.0015601777049862708,0.002140012165534759,0.0002581080362271981,0.0014550239674634264,0.000332493361946539,0.0033086103969431307,-0.0005794546985475293,-0.0003348254597231264,-0.003251471987914417,-0.0022763818987317505,-0.00025132074507924475,8.901575776768625e-05,0.00019539117051284923,0.0008530288465492082,-0.0007660359638122987,-0.0027226892507453302,-0.0013969969614198853,0.00040625343753282223,0.002296657948987876,0.0008914133099842014,0.0006544166025292301,0.00022640652033699356,0.014563324936002858,-6.2497220914055e-05,0.0011959586060447218,-0.0022804915160747827,-0.0006334591664715372
-0.00065572892245054,-0.00019705429243372353,1.2022471727083515e-05,0.0002462945750384957,0.0006122354324722897,0.0007889506577477651,0.0006794516610557663,-0.000361033604502351,0.0001334903516621632,-0.00014690746718690062,0.0014202722924970934,0.0001773528145392325,0.0001305599854593426,0.00019281471725290394,-0.0005435902250845968,-0.0006890031488409418,0.00011090306433737164,4.5557595357230676e-05,0.0008299518156665406,4.165907128486645e-05,-0.00029405650935727094,-0.0008624110271425781,-2.4142132224256992e-05,0.00013588707574480654,-4.455880434099894e-05,-6.2497220914055e-05,0.00213098633877526,-0.00036081272505376276,0.0002321069690531208,4.21118784150189e-05
-0.001781607851188244,0.000844906244074711,-0.0010202558440522542,0.0018016213196890719,0.001602810485633045,0.0007050384619832911,0.0016456411928324386,-0.00095626669272784,-0.0007678803866474952,0.0006878977206546708,-0.0011258485565051454,0.00120071677934259,-0.00015466997946418109,0.0006874543423629188,0.00049903477074802,0.0009009013662403861,-0.00035984563506867665,0.0012503407344333925,7.579886358068261e-05,0.0005720304730225195,0.0009388448608595619,0.0008370131616041761,0.0020786596124595168,-0.0007016505098590195,0.0005032416283682389,0.0011959586060447218,-0.00036081272505376276,0.007239687675189903,-0.0005746855573081697,0.0005725367300386832
-0.002292854235443476,0.0017058943837806127,-0.0005438955369002436,0.0024122286123115203,-0.00019722281690973483,0.0010880292619791078,0.00039913969906808187,-0.0011909716615563807,-0.0002465802277263921,0.0026795555792241367,0.000982332334919977,0.0015774063658237662,0.0021182274660798825,0.003398600995501347,2.1048561685724508e-05,0.0023888302398547947,-0.0002242335421753895,0.0033533505332346467,0.0009717306601430707,0.0012131863758341752,0.0017473098938930876,0.000259778911144527,0.002168159217461104,0.0015651047373459494,0.00037086192877087634,-0.0022804915160747827,0.0002321069690531208,-0.0005746855573081697,0.005578600957383039,0.0005789923203915613
0.0001622800634860138,0.0014835511215415854,-7.065828468724657e-05,0.0012217327091547895,-0.00027734205225297086,0.0010930348783303235,0.0015705928698862594,0.0003638760175419951,3.919434761236915e-05,0.0014445861182734968,4.7768958628085e-05,-4.9182244838740256e-05,0.0031345372750346376,0.000618066950908369,3.6891051737316914e-05,0.000973794620288924,-0.0008630142136668323,0.0015882565897962948,3.4321451024757566e-05,0.003051263165368953,0.0013045533468766025,0.0015270176609606327,0.0010029823257557522,0.0005499563751079721,0.00031016043593582853,-0.0006334591664715372,4.21118784150189e-05,0.0005725367300386832,0.0005789923203915613,0.004233480075068516
